year,month,day,rainfall,evaporation,discharge
1997,12,12,0.91,1.09,73.5
1997,12,13,0.24,1.06,69.3
1997,12,14,0,0.98,65.8
1997,12,15,0,0.99,62.7
1997,12,16,0,0.95,60.0
1997,12,17,0,0.94,57.6
1997,12,18,0,1.54,55.4
1997,12,19,18.85,1.11,97.8
1997,12,20,2.38,1.03,155.2
1997,12,21,43.65,1.11,294.6
1997,12,22,3.33,1.09,495.0
1997,12,23,0.41,1.14,299.4
1997,12,24,0,1.01,215.0
1997,12,25,1.69,1.34,174.2
1997,12,26,0.96,1.14,147.7
1997,12,27,0.5,0.64,127.0
1997,12,28,0.55,0.76,112.2
1997,12,29,7.28,1.29,120.8
1997,12,30,1.13,1.22,130.7
1997,12,31,0.84,0.59,107.3
1998,1,1,0.58,1.15,97.0
1998,1,2,0.09,7.55,88.4
1998,1,3,0.09,0.85,81.5
1998,1,4,4.43,0.72,86.2
1998,1,5,0.52,0.66,92.0
1998,1,6,0,0.41,78.9
1998,1,7,0,0.79,73.1
1998,1,8,5.31,0.71,80.9
1998,1,9,1.48,1.24,90.7
1998,1,10,0.83,1.3,77.2
1998,1,11,3.6,0.91,78.1
1998,1,12,0.53,0.95,81.4
1998,1,13,15.65,1.04,113.1
1998,1,14,40.05,0.83,332.8
1998,1,15,6.94,1.17,513.8
1998,1,16,8.19,0.73,380.6
1998,1,17,7.71,0.66,345.1
1998,1,18,0.42,1.19,282.9
1998,1,19,0.18,0.82,206.0
1998,1,20,11.55,0.93,215.4
1998,1,21,11.48,0.61,284.7
1998,1,22,13.38,0.81,337.3
1998,1,23,8.62,0.97,356.1
1998,1,24,2.34,0.86,297.1
1998,1,25,0,0.93,222.2
1998,1,26,5.78,0.96,198.4
1998,1,27,12.82,1.22,243.7
1998,1,28,1.87,1.06,254.3
1998,1,29,0.05,0.83,189.3
1998,1,30,1.07,0.96,155.4
1998,1,31,14.59,0.81,193.2
1998,2,1,1.82,0.69,235.6
1998,2,2,13.2,0.78,236.9
1998,2,3,28.4,0.72,423.8
1998,2,4,7.57,0.79,530.1
1998,2,5,0.39,0.81,363.4
1998,2,6,0.02,0.79,250.7
1998,2,7,0,0.93,197.3
1998,2,8,0,1,164.4
1998,2,9,0,0.81,141.7
1998,2,10,0.28,0.84,125.3
1998,2,11,0.17,1.1,112.9
1998,2,12,0,0.95,103.2
1998,2,13,0,0.82,95.4
1998,2,14,7.71,0.94,110.9
1998,2,15,2.39,0.66,133.9
1998,2,16,75.99,0.98,545.6
1998,2,17,27.21,0.93,1343.9
1998,2,18,19.1,0.92,1010.7
1998,2,19,23.95,0.79,890.2
1998,2,20,15.94,0.87,827.4
1998,2,21,3.96,0.89,599.0
1998,2,22,2.98,0.96,397.0
1998,2,23,17.19,1.34,404.1
1998,2,24,9.75,0.94,471.5
1998,2,25,2.09,0.83,380.5
1998,2,26,0,0.71,273.4
1998,2,27,0.02,1,214.1
1998,2,28,0.09,1.07,179.6
1998,3,1,0,1,156.2
1998,3,2,7.39,1.19,166.6
1998,3,3,15.25,0.86,251.1
1998,3,4,28.43,1.19,469.4
1998,3,5,6.85,1.28,571.1
1998,3,6,32.05,1.31,648.5
1998,3,7,30.21,1.36,984.1
1998,3,8,64.86,1.49,1600.5
1998,3,9,28.24,0.96,1821.3
1998,3,10,7.97,0.89,1061.5
1998,3,11,1.14,0.94,580.4
1998,3,12,0.1,1.41,366.7
1998,3,13,0,1.73,274.8
1998,3,14,0,1.44,223.8
1998,3,15,1.24,1,192.6
1998,3,16,13.15,1.35,235.0
1998,3,17,11.89,1.68,339.1
1998,3,18,0.09,0.81,318.2
1998,3,19,0,1.13,234.0
1998,3,20,7.81,1.29,232.1
1998,3,21,47.34,1.22,588.0
1998,3,22,12.86,0.86,965.1
1998,3,23,3.24,1.21,615.7
1998,3,24,1.13,1.21,390.6
1998,3,25,0,1.2,284.6
1998,3,26,0,0.84,229.5
1998,3,27,3.17,0.91,207.7
1998,3,28,2.75,1.06,202.7
1998,3,29,5.37,0.85,207.0
1998,3,30,1.53,1.16,204.9
1998,3,31,0,1.39,173.1
1998,4,1,0.06,1.28,153.9
1998,4,2,0.24,1.14,141.0
1998,4,3,0,1.06,130.9
1998,4,4,0,1.59,122.9
1998,4,5,0.05,1.1,116.2
1998,4,6,0.05,0.88,110.6
1998,4,7,0,1.21,105.9
1998,4,8,0.43,1.38,101.8
1998,4,9,12.46,1.56,139.6
1998,4,10,3.09,1.96,185.7
1998,4,11,1.36,1.96,150.9
1998,4,12,30.76,1.87,280.1
1998,4,13,0.72,1.92,422.2
1998,4,14,0.02,1.65,269.1
1998,4,15,1.2,1.94,210.9
1998,4,16,0.08,2.2,178.7
1998,4,17,0,2.05,156.3
1998,4,18,0,1.48,139.9
1998,4,19,0.05,1.63,127.5
1998,4,20,0.58,1.54,117.7
1998,4,21,1.19,1.72,109.9
1998,4,22,1.35,2.39,103.5
1998,4,23,2.01,2.04,98.2
1998,4,24,23.51,2.58,175.1
1998,4,25,5.44,2.06,281.8
1998,4,26,35.65,1.92,431.0
1998,4,27,4.06,1.91,583.3
1998,4,28,28.15,2.54,565.0
1998,4,29,6.9,2.24,619.0
1998,4,30,5.75,2.1,428.4
1998,5,1,1.05,1.86,319.3
1998,5,2,23.33,1.99,381.6
1998,5,3,4.61,1.44,464.3
1998,5,4,27.91,1.95,525.4
1998,5,5,10.5,2.48,638.6
1998,5,6,1.62,3.24,439.0
1998,5,7,0.68,2.32,295.6
1998,5,8,12.76,2.5,294.1
1998,5,9,2.2,2.73,299.7
1998,5,10,2.56,2.26,223.7
1998,5,11,20.05,2.39,289.2
1998,5,12,0.66,2,347.7
1998,5,13,0.65,2.23,240.9
1998,5,14,59.37,2.47,618.2
1998,5,15,5.97,2.71,995.2
1998,5,16,0.42,2.47,505.2
1998,5,17,0,2.44,327.6
1998,5,18,0.15,2.47,250.1
1998,5,19,0.27,2.54,204.8
1998,5,20,0.18,2.53,175.2
1998,5,21,0,2.16,154.3
1998,5,22,0,2.44,138.8
1998,5,23,2.4,2.38,127.0
1998,5,24,9.9,2.1,149.6
1998,5,25,5.15,2.54,184.5
1998,5,26,0.95,2.39,161.5
1998,5,27,1.52,2.08,137.9
1998,5,28,1.3,2.26,125.2
1998,5,29,2.03,2.06,115.9
1998,5,30,11.71,2.89,142.6
1998,5,31,1.02,2.31,170.3
1998,6,1,4.83,2.55,145.3
1998,6,2,12.25,2.74,181.3
1998,6,3,1.25,2.97,202.5
1998,6,4,7.45,3.26,176.5
1998,6,5,1.45,2.64,172.6
1998,6,6,0.15,2.49,144.1
1998,6,7,0,3.21,128.5
1998,6,8,35.84,3.04,272.1
1998,6,9,24.88,3.46,601.9
1998,6,10,6.45,3.41,550.0
1998,6,11,10.29,2.91,408.0
1998,6,12,4.48,3.26,344.0
1998,6,13,5.36,2.75,271.3
1998,6,14,20.98,3.22,337.8
1998,6,15,12.89,3.29,444.5
1998,6,16,5.66,2.85,380.3
1998,6,17,13.91,2.84,356.8
1998,6,18,7.93,2.9,371.9
1998,6,19,87.05,3.03,1108.4
1998,6,20,59.35,3.05,2430.0
1998,6,21,27.78,3.06,1828.6
1998,6,22,66.06,3.95,1834.3
1998,6,23,27.93,3.93,1863.0
1998,6,24,32.73,3.43,1359.9
1998,6,25,3.54,3.45,939.3
1998,6,26,8.09,3.9,523.8
1998,6,27,6.93,4.12,414.6
1998,6,28,1.13,3.74,325.0
1998,6,29,0.55,3.89,254.1
1998,6,30,0,3.51,214.3
1998,7,1,0.04,3.46,187.7
1998,7,2,0,3.06,168.5
1998,7,3,8.72,3.39,180.4
1998,7,4,3.33,3.96,192.5
1998,7,5,6.25,4.01,173.7
1998,7,6,2.09,4.43,168.3
1998,7,7,0.8,4.16,149.0
1998,7,8,0.07,3.94,137.2
1998,7,9,0.32,4.77,128.0
1998,7,10,1.03,5.06,120.2
1998,7,11,0,4.59,113.5
1998,7,12,0.35,4.91,107.7
1998,7,13,0,4.61,102.4
1998,7,14,0.23,4.72,97.7
1998,7,15,0,5.36,93.3
1998,7,16,0,4.98,89.3
1998,7,17,0,5.04,85.6
1998,7,18,0.06,5.11,82.2
1998,7,19,5.31,5.54,79.1
1998,7,20,0.19,4.39,76.4
1998,7,21,0.07,5.09,73.7
1998,7,22,0,5.06,71.1
1998,7,23,0.49,4.93,68.7
1998,7,24,4.5,4.79,66.5
1998,7,25,11.55,4.6,83.4
1998,7,26,5.38,4.67,104.9
1998,7,27,35.05,4.43,201.8
1998,7,28,11.18,5.35,364.9
1998,7,29,10.43,4.71,298.8
1998,7,30,1.85,4.26,249.0
1998,7,31,0.17,4.05,189.1
1998,8,1,0,4.6,157.2
1998,8,2,0,4.34,135.7
1998,8,3,0,4.56,119.8
1998,8,4,0,4.61,107.5
1998,8,5,45.75,4.36,272.7
1998,8,6,39.7,4.49,757.5
1998,8,7,4.87,4.34,705.0
1998,8,8,0,4.5,380.4
1998,8,9,0.91,4.16,263.3
1998,8,10,0,4.15,204.6
1998,8,11,0,4.14,167.9
1998,8,12,0.55,3.89,142.9
1998,8,13,0,4.11,124.8
1998,8,14,0,4.01,111.1
1998,8,15,0,4.59,100.3
1998,8,16,0,4.36,91.6
1998,8,17,3.02,4.2,84.6
1998,8,18,6.2,4.1,84.6
1998,8,19,2.59,4.08,85.7
1998,8,20,0,3.76,76.2
1998,8,21,0,3.7,71.1
1998,8,22,0,3.89,67.1
1998,8,23,2.72,4,63.6
1998,8,24,9.04,3.55,73.9
1998,8,25,0.15,3.37,85.9
1998,8,26,0.07,4.14,70.7
1998,8,27,2.64,4.09,65.3
1998,8,28,0.46,3.79,61.8
1998,8,29,0.05,3.59,58.6
1998,8,30,0.28,3.28,55.8
1998,8,31,0.68,3.52,53.3
1998,9,1,0.19,3.44,51.0
1998,9,2,0,3.76,48.9
1998,9,3,1.14,3.59,47.0
1998,9,4,31.88,3.67,111.7
1998,9,5,46.78,3.15,406.1
1998,9,6,9.45,3.33,575.2
1998,9,7,0.4,3.97,356.5
1998,9,8,0.24,3.78,240.2
1998,9,9,5.38,3.64,193.3
1998,9,10,3.11,3.41,165.0
1998,9,11,0.24,3.5,135.9
1998,9,12,9.84,3.04,140.6
1998,9,13,0.13,2.71,147.6
1998,9,14,0,3.09,116.9
1998,9,15,0,2.89,101.8
1998,9,16,2.6,3.27,91.4
1998,9,17,0,2.93,83.0
1998,9,18,0,2.8,76.2
1998,9,19,0,2.9,70.5
1998,9,20,0,3.22,65.7
1998,9,21,0,2.91,61.5
1998,9,22,0,2.66,57.9
1998,9,23,0,3.04,54.7
1998,9,24,0,2.74,51.9
1998,9,25,0,2.5,49.5
1998,9,26,0.15,2.96,47.2
1998,9,27,0,2.88,45.2
1998,9,28,0,2.66,43.4
1998,9,29,0.05,2.24,41.7
1998,9,30,0.05,2.41,40.2
1998,10,1,0,2.96,38.7
1998,10,2,0,3.09,37.4
1998,10,3,0,2.84,36.2
1998,10,4,0,2.82,35.0
1998,10,5,0,2.59,34.0
1998,10,6,0,2.79,33.0
1998,10,7,0,2.66,32.0
1998,10,8,0,3.04,31.1
1998,10,9,0,2.89,30.3
1998,10,10,0.92,2.77,29.4
1998,10,11,2.31,3.04,28.7
1998,10,12,0.48,2.18,28.0
1998,10,13,0.16,2.41,27.4
1998,10,14,0,2.36,26.7
1998,10,15,0,2.44,26.1
1998,10,16,0,2.19,25.5
1998,10,17,0,2.27,25.0
1998,10,18,0,2.54,24.4
1998,10,19,0,2.64,23.9
1998,10,20,0,2.59,23.4
1998,10,21,0,1.91,22.9
1998,10,22,0,1.76,22.5
1998,10,23,0,1.96,22.0
1998,10,24,0.04,1.89,21.6
1998,10,25,3.98,2.11,23.5
1998,10,26,6.24,1.67,32.1
1998,10,27,4.6,1.76,40.2
1998,10,28,1.64,1.94,36.8
1998,10,29,0.18,1.86,30.4
1998,10,30,0.09,2.47,28.8
1998,10,31,0.24,2.16,27.9
1998,11,1,22.1,2.68,56.6
1998,11,2,3.55,2.19,98.3
1998,11,3,0.44,1.94,65.7
1998,11,4,0.69,2.06,55.2
1998,11,5,0.35,1.84,51.1
1998,11,6,0.46,1.37,47.8
1998,11,7,0,1.56,44.9
1998,11,8,0,2.02,42.4
1998,11,9,0,2.01,40.1
1998,11,10,0,2.04,38.1
1998,11,11,0,1.96,36.3
1998,11,12,0,1.76,34.6
1998,11,13,0,1.19,33.1
1998,11,14,0,1.44,31.8
1998,11,15,0,1.05,30.5
1998,11,16,4.41,1.17,34.0
1998,11,17,18.23,1.58,65.2
1998,11,18,23.01,1.51,142.2
1998,11,19,3.41,1.59,171.9
1998,11,20,0.69,1.49,120.3
1998,11,21,0,1.12,97.8
1998,11,22,0,1.28,85.6
1998,11,23,0,1.7,76.4
1998,11,24,0,1.38,68.9
1998,11,25,0,1.56,62.8
1998,11,26,0.03,1.3,57.8
1998,11,27,0.79,1.74,53.5
1998,11,28,0,1.37,49.8
1998,11,29,4.28,1.64,51.3
1998,11,30,8.76,1.81,66.5
1998,12,1,8.42,1.54,87.9
1998,12,2,10.09,1.47,106.8
1998,12,3,8.25,1.64,125.1
1998,12,4,1.75,1.55,116.2
1998,12,5,0.25,1.31,91.6
1998,12,6,0.31,1.28,80.0
1998,12,7,0.85,1.26,72.0
1998,12,8,0.21,1.46,65.5
1998,12,9,0,1.58,60.1
1998,12,10,0,1.2,55.5
1998,12,11,0,1.31,51.6
1998,12,12,0,1.09,48.3
1998,12,13,0,1.06,45.4
1998,12,14,0,0.98,42.8
1998,12,15,0,0.99,40.6
1998,12,16,0,0.95,38.6
1998,12,17,0,0.94,36.8
1998,12,18,0.02,1.54,35.2
1998,12,19,0,1.11,33.7
1998,12,20,0,1.03,32.4
1998,12,21,0,1.11,31.2
1998,12,22,1.97,1.09,31.3
1998,12,23,1.25,1.14,31.9
1998,12,24,0.35,1.01,29.7
1998,12,25,0,1.34,28.4
1998,12,26,0,1.14,27.5
1998,12,27,0,0.64,26.6
1998,12,28,0,0.76,25.9
1998,12,29,0,1.29,25.2
1998,12,30,0,1.22,24.5
1998,12,31,0,0.59,23.8
1999,1,1,0,1.15,23.2
1999,1,2,0,7.55,22.7
1999,1,3,0,0.85,22.1
1999,1,4,0,0.72,21.5
1999,1,5,0,0.66,21.1
1999,1,6,0,0.41,20.6
1999,1,7,0,0.79,20.2
1999,1,8,0,0.71,19.7
1999,1,9,0,1.24,19.4
1999,1,10,0,1.3,19.0
1999,1,11,0.41,0.91,18.6
1999,1,12,5.5,0.95,23.5
1999,1,13,3.54,1.04,33.1
1999,1,14,6.72,0.83,37.2
1999,1,15,1.3,1.17,41.7
1999,1,16,0.05,0.73,31.4
1999,1,17,0.35,0.66,29.0
1999,1,18,18.63,1.19,53.6
1999,1,19,2.8,0.82,90.2
1999,1,20,1.62,0.93,64.4
1999,1,21,0.21,0.61,55.2
1999,1,22,0.32,0.81,50.0
1999,1,23,1.62,0.97,47.7
1999,1,24,0.78,0.86,46.0
1999,1,25,0,0.93,42.4
1999,1,26,0,0.96,39.9
1999,1,27,1.18,1.22,37.8
1999,1,28,2.59,1.06,38.3
1999,1,29,0.99,0.83,39.6
1999,1,30,2.87,0.96,38.7
1999,1,31,1.26,0.81,40.6
1999,2,1,4.08,0.69,41.9
1999,2,2,0.5,0.78,45.3
1999,2,3,0,0.72,38.0
1999,2,4,0,0.79,35.6
1999,2,5,0,0.81,34.0
1999,2,6,0,0.79,32.5
1999,2,7,0,0.93,31.2
1999,2,8,0,1,30.0
1999,2,9,0,0.81,28.9
1999,2,10,0,0.84,27.9
1999,2,11,0,1.1,27.0
1999,2,12,0,0.95,26.1
1999,2,13,0,0.82,25.3
1999,2,14,0,0.94,24.5
1999,2,15,1.84,0.66,25.3
1999,2,16,1.25,0.98,26.8
1999,2,17,0.26,0.93,24.8
1999,2,18,0.43,0.92,23.5
1999,2,19,1.15,0.79,23.3
1999,2,20,0.08,0.87,23.2
1999,2,21,0.38,0.89,22.1
1999,2,22,0,0.96,21.5
1999,2,23,0,1.34,21.0
1999,2,24,0.01,0.94,20.5
1999,2,25,0,0.83,20.1
1999,2,26,0,0.71,19.6
1999,2,27,0.27,1,19.2
1999,2,28,0.07,1.07,18.8
1999,3,1,0,1,18.5
1999,3,2,0.02,1.19,18.1
1999,3,3,0.24,0.86,17.8
1999,3,4,0.15,1.19,17.5
1999,3,5,0.77,1.28,17.1
1999,3,6,0,1.31,16.8
1999,3,7,0.37,1.36,16.6
1999,3,8,0.44,1.49,16.3
1999,3,9,12.53,0.96,28.9
1999,3,10,33.58,0.89,97.7
1999,3,11,7.24,0.94,169.5
1999,3,12,9.71,1.41,143.0
1999,3,13,5.83,1.73,145.5
1999,3,14,3.15,1.44,128.8
1999,3,15,0.24,1,108.4
1999,3,16,0.71,1.35,91.3
1999,3,17,1.49,1.68,80.4
1999,3,18,15.38,0.81,106.1
1999,3,19,33.45,1.13,241.3
1999,3,20,8.02,1.29,339.9
1999,3,21,15.1,1.22,304.2
1999,3,22,3.75,0.86,289.1
1999,3,23,2.01,1.21,214.4
1999,3,24,21.21,1.21,246.1
1999,3,25,7.24,1.2,306.2
1999,3,26,11.48,0.84,280.2
1999,3,27,8.73,0.91,285.8
1999,3,28,17.35,1.06,315.1
1999,3,29,26.18,0.85,445.7
1999,3,30,2.46,1.16,440.5
1999,3,31,0,1.39,275.5
1999,4,1,0.2,1.28,200.8
1999,4,2,20.55,1.14,242.3
1999,4,3,15.06,1.06,355.3
1999,4,4,6.87,1.59,337.8
1999,4,5,0.57,1.1,253.4
1999,4,6,0.1,0.88,186.2
1999,4,7,0,1.21,150.7
1999,4,8,0,1.38,127.3
1999,4,9,1.7,1.56,110.8
1999,4,10,0.59,1.96,98.4
1999,4,11,24.46,1.96,159.8
1999,4,12,5.97,1.87,246.3
1999,4,13,1.31,1.92,184.2
1999,4,14,0.17,1.65,142.3
1999,4,15,2.4,1.94,122.4
1999,4,16,3.03,2.2,111.2
1999,4,17,73.19,2.05,434.2
1999,4,18,3.36,1.48,838.6
1999,4,19,0.09,1.63,416.8
1999,4,20,0.47,1.54,271.6
1999,4,21,44.28,1.72,458.5
1999,4,22,5.84,2.39,642.8
1999,4,23,0.09,2.04,373.4
1999,4,24,0,2.58,253.3
1999,4,25,35.68,2.06,385.4
1999,4,26,4.35,1.92,517.4
1999,4,27,1.91,1.91,319.4
1999,4,28,1.87,2.54,227.9
1999,4,29,2.88,2.24,184.4
1999,4,30,0.56,2.1,156.6
1999,5,1,1.65,1.86,133.4
1999,5,2,14.83,1.99,166.3
1999,5,3,7.78,1.44,229.1
1999,5,4,4.58,1.95,210.8
1999,5,5,2.1,2.48,174.1
1999,5,6,0.67,3.24,142.2
1999,5,7,0,2.32,123.5
1999,5,8,1.76,2.5,110.0
1999,5,9,12.46,2.73,132.6
1999,5,10,4.16,2.26,164.0
1999,5,11,0.03,2.39,134.3
1999,5,12,0,2,113.5
1999,5,13,0,2.23,101.7
1999,5,14,2.09,2.47,92.8
1999,5,15,16.63,2.71,130.1
1999,5,16,28.22,2.47,288.4
1999,5,17,13.35,2.44,419.8
1999,5,18,36.35,2.47,575.1
1999,5,19,5.74,2.54,640.7
1999,5,20,0,2.53,378.7
1999,5,21,1.39,2.16,259.7
1999,5,22,1.84,2.44,201.9
1999,5,23,1.33,2.38,166.2
1999,5,24,27.36,2.1,260.7
1999,5,25,77.6,2.54,1011.5
1999,5,26,68.56,2.39,2211.4
1999,5,27,18.85,2.08,1727.7
1999,5,28,0.15,2.26,796.7
1999,5,29,0,2.06,422.8
1999,5,30,24.51,2.89,452.3
1999,5,31,4.62,2.31,501.4
1999,6,1,1.46,2.55,331.0
1999,6,2,0.33,2.74,243.8
1999,6,3,0.81,2.97,198.1
1999,6,4,19.4,3.26,253.3
1999,6,5,0.15,2.64,304.4
1999,6,6,0.14,2.49,215.1
1999,6,7,2.69,3.21,176.7
1999,6,8,4.04,3.04,158.0
1999,6,9,5.43,3.46,153.3
1999,6,10,1.13,3.41,144.2
1999,6,11,13.43,2.91,170.7
1999,6,12,7.9,3.26,224.4
1999,6,13,18.17,2.75,278.9
1999,6,14,1.14,3.22,307.7
1999,6,15,0.07,3.29,216.5
1999,6,16,1.1,2.85,176.9
1999,6,17,13.05,2.84,200.5
1999,6,18,38.6,2.9,451.5
1999,6,19,0.99,3.03,584.6
1999,6,20,11.3,3.05,395.3
1999,6,21,2.81,3.06,335.2
1999,6,22,7.67,3.95,263.5
1999,6,23,0.21,3.93,230.6
1999,6,24,0.32,3.43,184.0
1999,6,25,2.53,3.45,157.1
1999,6,26,0.03,3.9,138.5
1999,6,27,0,4.12,124.3
1999,6,28,0,3.74,113.2
1999,6,29,0,3.89,104.3
1999,6,30,0,3.51,96.8
1999,7,1,0.51,3.46,90.6
1999,7,2,3.4,3.06,86.5
1999,7,3,4.65,3.39,87.0
1999,7,4,0.08,3.96,86.1
1999,7,5,1.16,4.01,79.1
1999,7,6,0.07,4.43,75.0
1999,7,7,0.29,4.16,71.6
1999,7,8,0.79,3.94,68.5
1999,7,9,11.36,4.77,83.4
1999,7,10,28.48,5.06,182.0
1999,7,11,19.39,4.59,334.7
1999,7,12,30.14,4.91,473.9
1999,7,13,10.5,4.61,527.2
1999,7,14,22.79,4.72,487.9
1999,7,15,21.24,5.36,572.5
1999,7,16,2.63,4.98,464.2
1999,7,17,0.45,5.04,293.6
1999,7,18,37.28,5.11,424.8
1999,7,19,5.08,5.54,535.3
1999,7,20,1.7,4.39,315.5
1999,7,21,10.2,5.09,260.3
1999,7,22,2.07,5.06,234.1
1999,7,23,0.1,4.93,181.9
1999,7,24,0,4.79,152.8
1999,7,25,0,4.6,133.0
1999,7,26,1.59,4.67,118.1
1999,7,27,18.11,4.43,157.5
1999,7,28,17.13,5.35,254.9
1999,7,29,6.51,4.71,256.7
1999,7,30,19.88,4.26,276.0
1999,7,31,3.46,4.05,301.3
1999,8,1,3.14,4.6,210.0
1999,8,2,12.53,4.34,208.1
1999,8,3,5.77,4.56,219.5
1999,8,4,24.26,4.61,273.8
1999,8,5,1.84,4.36,327.5
1999,8,6,0.64,4.49,220.9
1999,8,7,0.63,4.34,175.8
1999,8,8,0.55,4.5,148.9
1999,8,9,9.25,4.16,149.6
1999,8,10,10.67,4.15,179.7
1999,8,11,17.63,4.14,237.8
1999,8,12,18.85,3.89,338.2
1999,8,13,6.33,4.11,339.3
1999,8,14,1.32,4.01,243.9
1999,8,15,0.65,4.59,188.3
1999,8,16,17.43,4.36,217.4
1999,8,17,2.27,4.2,246.3
1999,8,18,1.17,4.1,179.0
1999,8,19,1.98,4.08,148.7
1999,8,20,0.99,3.76,129.4
1999,8,21,1.35,3.7,115.0
1999,8,22,0.13,3.89,103.9
1999,8,23,2.09,4,94.9
1999,8,24,0.98,3.55,87.7
1999,8,25,5.06,3.37,86.6
1999,8,26,9,4.14,100.9
1999,8,27,20.2,4.09,163.0
1999,8,28,6.8,3.79,216.8
1999,8,29,3.65,3.59,168.7
1999,8,30,3.29,3.28,136.6
1999,8,31,19.66,3.52,183.2
1999,9,1,30.98,3.44,385.6
1999,9,2,12.63,3.76,503.8
1999,9,3,5.95,3.59,378.5
1999,9,4,5.26,3.67,279.4
1999,9,5,2.43,3.15,219.3
1999,9,6,4.06,3.33,178.8
1999,9,7,1.66,3.97,154.2
1999,9,8,0.11,3.78,132.5
1999,9,9,2.99,3.64,117.3
1999,9,10,0,3.41,105.8
1999,9,11,2.52,3.5,96.6
1999,9,12,1.09,3.04,89.3
1999,9,13,0,2.71,83.2
1999,9,14,0,3.09,77.9
1999,9,15,5.35,2.89,80.2
1999,9,16,0.52,3.27,83.3
1999,9,17,2.97,2.93,74.1
1999,9,18,5.44,2.8,76.8
1999,9,19,0.44,2.9,80.6
1999,9,20,0.51,3.22,71.2
1999,9,21,0.65,2.91,66.9
1999,9,22,0.01,2.66,63.7
1999,9,23,0,3.04,60.8
1999,9,24,0,2.74,58.2
1999,9,25,0,2.5,55.9
1999,9,26,0,2.96,53.8
1999,9,27,0,2.88,51.8
1999,9,28,0,2.66,50.0
1999,9,29,3.84,2.24,51.7
1999,9,30,0.65,2.41,54.0
1999,10,1,0,2.96,49.2
1999,10,2,0,3.09,47.2
1999,10,3,0.52,2.84,45.7
1999,10,4,0.24,2.82,44.3
1999,10,5,0,2.59,42.9
1999,10,6,0.69,2.79,41.7
1999,10,7,0.7,2.66,40.5
1999,10,8,0.39,3.04,39.5
1999,10,9,0.28,2.89,38.4
1999,10,10,0.33,2.77,37.4
1999,10,11,0,3.04,36.5
1999,10,12,0,2.18,35.6
1999,10,13,0,2.41,34.8
1999,10,14,0,2.36,34.0
1999,10,15,0,2.44,33.2
1999,10,16,0,2.19,32.4
1999,10,17,0.05,2.27,31.7
1999,10,18,0,2.54,31.1
1999,10,19,0,2.64,30.4
1999,10,20,0,2.59,29.8
1999,10,21,0,1.91,29.1
1999,10,22,2.13,1.76,29.1
1999,10,23,0.65,1.96,29.3
1999,10,24,0.21,1.89,28.1
1999,10,25,0,2.11,27.5
1999,10,26,0.5,1.67,27.0
1999,10,27,0.63,1.76,26.5
1999,10,28,0.23,1.94,26.0
1999,10,29,0.33,1.86,25.6
1999,10,30,0.34,2.47,25.1
1999,10,31,3.46,2.16,26.5
1999,11,1,3.4,2.68,29.4
1999,11,2,0.36,2.19,28.0
1999,11,3,0,1.94,26.1
1999,11,4,0,2.06,25.4
1999,11,5,0,1.84,24.9
1999,11,6,0,1.37,24.4
1999,11,7,0.07,1.56,24.0
1999,11,8,0.35,2.02,23.6
1999,11,9,0.04,2.01,23.2
1999,11,10,0,2.04,22.8
1999,11,11,3.46,1.96,24.3
1999,11,12,1.24,1.76,26.4
1999,11,13,0,1.19,23.6
1999,11,14,0,1.44,22.9
1999,11,15,0,1.05,22.5
1999,11,16,0,1.17,22.1
1999,11,17,0,1.58,21.7
1999,11,18,0,1.51,21.3
1999,11,19,0,1.59,21.0
1999,11,20,0,1.49,20.6
1999,11,21,0,1.12,20.3
1999,11,22,0,1.28,20.0
1999,11,23,0,1.7,19.7
1999,11,24,0.02,1.38,19.4
1999,11,25,0,1.56,19.1
1999,11,26,0.31,1.3,18.8
1999,11,27,0.35,1.74,18.5
1999,11,28,0.07,1.37,18.3
1999,11,29,0,1.64,18.0
1999,11,30,0.45,1.81,17.8
1999,12,1,0,1.54,17.5
1999,12,2,0,1.47,17.3
1999,12,3,0,1.64,17.0
1999,12,4,3.94,1.55,19.5
1999,12,5,0.95,1.31,22.8
1999,12,6,0.09,1.28,18.8
1999,12,7,0.06,1.26,18.1
1999,12,8,0,1.46,17.8
1999,12,9,0,1.58,17.5
1999,12,10,0,1.2,17.3
1999,12,11,0,1.31,17.0
1999,12,12,0,1.09,16.8
1999,12,13,0,1.06,16.5
1999,12,14,0,0.98,16.3
1999,12,15,0,0.99,16.0
1999,12,16,0.04,0.95,15.8
1999,12,17,0.06,0.94,15.6
1999,12,18,0,1.54,15.4
1999,12,19,0,1.11,15.2
1999,12,20,0,1.03,15.0
1999,12,21,0,1.11,14.8
1999,12,22,0,1.09,14.6
1999,12,23,0,1.14,14.4
1999,12,24,0,1.01,14.3
1999,12,25,0,1.34,14.1
1999,12,26,0,1.14,13.9
1999,12,27,0,0.64,13.8
1999,12,28,0,0.76,13.6
1999,12,29,0,1.29,13.4
1999,12,30,0,1.22,13.3
1999,12,31,0,0.59,13.1
2000,1,1,0,1.15,13.0
2000,1,2,0,7.55,12.8
2000,1,3,0,0.85,12.7
2000,1,4,0,0.72,12.5
2000,1,5,10.53,0.66,22.1
2000,1,6,5.77,0.41,41.7
2000,1,7,0.57,0.79,35.0
2000,1,8,3.25,0.71,27.9
2000,1,9,4.87,1.24,34.6
2000,1,10,0.94,1.3,35.7
2000,1,11,0,0.91,28.8
